id,company,role,category,subcategory,status,work_mode,location,country,pay,visa_sponsorship,citizenship_required,deadline,posted,apply_url,graduation_years,degree_levels,languages,season,year
rivian-machine-learning-compiler-intern-machine-learning-compiler-2026,Rivian,Machine Learning Compiler Intern - Machine Learning Compiler,machine-learning,,open,onsite,"Urbana, IL",USA,—,unknown,false,,2026-07-14,https://careers.rivian.com/jobs/29851?icims=1,,masters;phd,,fall,2026
rivian-and-volkswagen-group-technologies-android-developer-intern-2026,Rivian and Volkswagen Group Technologies,Android Developer Intern,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/5633bb03-cc16-47fc-af02-db9dc355eddd/application,,,,fall,2026
rivian-and-volkswagen-group-technologies-data-engineering-intern-ai-analytics-2026,Rivian and Volkswagen Group Technologies,Data Engineering Intern - AI & Analytics,ai,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/3864f83a-7b29-4c96-b00e-436d60c0508a/application,,masters;phd,,fall,2026
rivian-and-volkswagen-group-technologies-engineering-intern-embedded-hardware-vehicle-networking-audi-2027,Rivian and Volkswagen Group Technologies,"Engineering Intern, Embedded Hardware, Vehicle Networking & Audio",embedded,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-11-01,https://careers.rivianvw.tech/rivian-vw-group-technology/jobs/27276/job,,,,winter,2027
rivian-and-volkswagen-group-technologies-software-engineer-intern-3d-2027,Rivian and Volkswagen Group Technologies,"Software Engineer Intern, 3D",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-11-01,https://careers.rivianvw.tech/rivian-vw-group-technology/jobs/27279/job,,,,winter,2027
rivian-and-volkswagen-group-technologies-software-engineer-intern-applications-2026,Rivian and Volkswagen Group Technologies,Software Engineer Intern - Applications,software-engineering,,open,onsite,"Palo Alto, CA +1",USA,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/3f314ca7-978e-4ad6-b527-0487a9a9598c/application,,masters,,fall,2026
rivian-and-volkswagen-group-technologies-software-engineer-intern-co-op-android-connectivity-2026,Rivian and Volkswagen Group Technologies,Software Engineer Intern Co-op - Android Connectivity,software-engineering,,open,onsite,Vancouver,BC,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/75874976-540a-4e5c-aa72-1b23669c5211/application,,masters,,fall,2026
rivian-and-volkswagen-group-technologies-software-engineer-intern-co-op-applications-2026,Rivian and Volkswagen Group Technologies,Software Engineer Intern Co-op - Applications,software-engineering,,open,onsite,Toronto +1,ON,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/259f1a7c-3102-47a3-9919-c1174d9be89c/application,,,,fall,2026
rivian-and-volkswagen-group-technologies-software-engineer-intern-co-op-systems-engineering-2026,Rivian and Volkswagen Group Technologies,Software Engineer Intern Co-op - Systems Engineering,software-engineering,,open,onsite,Vancouver,BC,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/28e87a5e-7aba-4f91-af44-74f739356a27/application,,,,fall,2026
rivian-and-volkswagen-group-technologies-software-engineer-intern-co-op-vehicle-controls-2026,Rivian and Volkswagen Group Technologies,Software Engineer Intern Co-op - Vehicle Controls,software-engineering,,open,onsite,Toronto +1,ON,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/a706bc73-8c3d-41b0-8bc5-874926a4af3e/application,,masters,,fall,2026
rivian-and-volkswagen-group-technologies-software-engineer-intern-connected-systems-2026,Rivian and Volkswagen Group Technologies,Software Engineer Intern - Connected Systems,software-engineering,,open,onsite,"Palo Alto, CA +1",USA,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/50e43cbe-01ea-4b8b-be4c-bb5f48a2be92/application,,masters,,fall,2026
rivian-and-volkswagen-group-technologies-software-engineer-intern-embedded-platforms-2026,Rivian and Volkswagen Group Technologies,Software Engineer Intern - Embedded Platforms,embedded,,open,onsite,"Palo Alto, CA +1",USA,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/4dfbf1e6-3778-4101-8ac7-cd4015d47eff/application,,masters,,fall,2026
rivian-and-volkswagen-group-technologies-software-engineer-intern-vehicle-controls-2026,Rivian and Volkswagen Group Technologies,Software Engineer Intern - Vehicle Controls,software-engineering,,open,onsite,"Palo Alto, CA +1",USA,—,unknown,false,,2026-06-11,https://jobs.ashbyhq.com/rivianvw.tech/89feb2fe-c28c-4dad-846f-09594632ba55/application,,masters,,fall,2026
rivian-and-volkswagen-group-technologies-software-engineering-intern-ota-integration-2027,Rivian and Volkswagen Group Technologies,"Software Engineering Intern, OTA Integration",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-10-30,https://careers.rivianvw.tech/rivian-vw-group-technology/jobs/27233/job,,,,winter,2027
rivian-and-volkswagen-group-technologies-software-engineering-intern-vehicle-controls-2026,Rivian and Volkswagen Group Technologies,Software Engineering Intern - Vehicle Controls,software-engineering,,open,onsite,"Irvine, CA +1",USA,—,unknown,false,,2026-06-24,https://jobs.ashbyhq.com/rivianvw.tech/89feb2fe-c28c-4dad-846f-09594632ba55,,,,fall,2026
robert-bosch-venture-capital-hardware-embedded-research-intern-2026,Robert Bosch Venture Capital,Hardware & Embedded Research Intern,embedded,,open,onsite,"Sunnyvale, CA",USA,—,unknown,false,,2026-06-09,https://jobs.smartrecruiters.com/BoschGroup/744000131150005,,masters;phd,,fall,2026
rocket-lab-software-intern-2026,Rocket Lab,Software Intern,software-engineering,,open,onsite,"Albuquerque, NM",USA,—,no,true,,2026-05-22,https://job-boards.greenhouse.io/rocketlab/jobs/7736776003,,,,fall,2026
rockwell-automation-firmware-engineering-intern-2026-143a3f,Rockwell Automation,Firmware Engineering Intern,embedded,,closed,onsite,Cambridge,ON,—,unknown,false,,2026-07-07,https://rockwellautomation.wd1.myworkdayjobs.com/External_Rockwell_Automation/job/Cambridge-Ontario-Canada/Intern--Firmware-Engineering_R26-4530-1,,masters,,fall,2026
rockwell-automation-firmware-engineering-intern-2026,Rockwell Automation,Firmware Engineering Intern,embedded,,closed,onsite,Cambridge,ON,—,unknown,false,,2026-07-07,https://rockwellautomation.wd1.myworkdayjobs.com/External-Rockwell-Automation-Early-Careers/job/Cambridge-Ontario-Canada/Intern--Firmware-Engineering_R26-4530,,masters,,fall,2026
royal-bank-of-canada-student-intern-data-analyst-personal-banking-2026,Royal Bank of Canada,Student Intern - Data Analyst - Personal Banking,software-engineering,,closed,onsite,Toronto,ON,—,unknown,false,,2026-05-22,https://rbc.wd3.myworkdayjobs.com/ExternalPrivatePostingStudents/job/TORONTO-Ontario-Canada/Fall-2026-Student---Data-Analyst--Personal-Banking--4---8-months-_R-0000168782,,,,fall,2026
salesforce-associate-product-manager-intern-associate-product-manager-2027-26d648,Salesforce,Associate Product Manager Intern - Associate Product Manager,product,,open,onsite,SF,USA,—,unknown,false,,2026-07-13,https://salesforce.wd12.myworkdayjobs.com/Futureforce_Internships/job/California---San-Francisco/Summer-2027-Intern---Associate-Product-Manager--APM-_JR348039,,masters,,summer,2027
salesforce-associate-product-manager-intern-associate-product-manager-2027,Salesforce,Associate Product Manager Intern - Associate Product Manager,product,,open,onsite,SF,USA,—,unknown,false,,2026-07-13,https://salesforce.wd12.myworkdayjobs.com/External_Career_Site/job/California---San-Francisco/Summer-2027-Intern---Associate-Product-Manager--APM-_JR348039-1,,masters,,summer,2027
salesforce-software-engineer-intern-futureforce-summer-2027-2027,Salesforce,Software Engineer Intern(Futureforce Summer 2027),software-engineering,,open,onsite,"San Francisco, CA +4",USA,—,unknown,false,,2026-05-09,https://salesforce.wd12.myworkdayjobs.com/External_Career_Site/job/California---San-Francisco/Summer-2027-Intern---Software-Engineer_JR340771-1,,,,summer,2027
samsung-research-america-computer-vision-ai-intern-computer-vision-ai-2026,Samsung Research America,Computer Vision/AI Intern - Computer Vision/AI,ai,,open,onsite,"Mountain View, CA",USA,—,unknown,false,,2026-05-27,https://job-boards.greenhouse.io/samsungresearchamericainternship/jobs/8560657002,,masters;phd,,fall,2026
samsung-research-america-memory-and-personalization-intern-memory-and-personalization-2026,Samsung Research America,Memory and Personalization Intern - Memory and Personalization,software-engineering,,open,onsite,"Mountain View, CA",USA,—,unknown,false,,2026-02-27,https://job-boards.greenhouse.io/samsungresearchamericainternship/jobs/8438402002,,,,fall,2026
samsung-research-america-ml-nlp-research-intern-2026,Samsung Research America,ML/NLP Research Intern,machine-learning,,open,onsite,"Mountain View, CA",USA,—,unknown,false,,2026-05-08,https://job-boards.greenhouse.io/samsungresearchamericainternship/jobs/8541339002,,phd,,fall,2026
sandhills-global-software-development-intern-2026,Sandhills Global,Software Development Intern,software-engineering,,open,onsite,"Scottsdale, AZ",USA,—,unknown,false,,2026-06-24,https://www.sandhills.com/careers-and-internships/details/careers/sandhills/1196/software-development-intern,,,,fall,2026
saronic-enterprise-technology-intern-ai-and-automation-2026,Saronic,Enterprise Technology Intern - AI and Automation,ai,,open,onsite,"Austin, TX",USA,—,unknown,false,,2026-07-03,https://jobs.ashbyhq.com/saronic/c95c2e3a-4c67-47b0-a03d-0e0317ac11a3/application,,,,fall,2026
saronic-software-engineer-intern-2026,Saronic,Software Engineer Intern,software-engineering,,open,onsite,"Austin, TX",USA,—,unknown,false,,2026-06-29,https://jobs.ashbyhq.com/saronic/1c74957f-0895-415b-9324-08b0994747d7/application,,masters,,fall,2026
scale-ai-ai-builder-intern-2027,Scale AI,AI Builder Intern,ai,,open,onsite,"San Francisco, CA",USA,—,unknown,false,,2026-06-06,https://job-boards.greenhouse.io/scaleai/jobs/4703343005,,,,summer,2027
scale-ai-technical-advisor-intern-genai-2027,Scale AI,"Technical Advisor Intern, GenAI",software-engineering,,open,onsite,"San Francisco, CA",USA,—,unknown,false,,2025-10-23,https://scale.com/careers/4611533005,,,,winter,2027
scale-ai-technical-advisor-specialist-part-time-internship-2027,Scale AI,Technical Advisor Specialist (Part-Time Internship),ai,,open,onsite,"San Francisco, CA",USA,—,unknown,false,,2025-09-22,https://job-boards.greenhouse.io/scaleai/jobs/4611533005,,,,summer,2027
schweitzer-engineering-laboratories-software-engineering-intern-2026,Schweitzer Engineering Laboratories,Software Engineering Intern,software-engineering,,closed,onsite,"Round Rock, TX",USA,—,unknown,false,,2026-07-07,https://selinc.wd1.myworkdayjobs.com/SEL/job/Texas---Round-Rock/Software-Engineer-Intern_2026-21720,,,,fall,2026
seaspan-digital-ship-intern-2026,Seaspan,Digital Ship Intern,software-engineering,,open,onsite,Vancouver,BC,—,unknown,false,,2026-06-08,https://hckz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/8754,,,,fall,2026
seaspan-energy-management-intern-2026,Seaspan,Energy Management Intern,software-engineering,,open,onsite,Vancouver,BC,—,unknown,false,,2026-06-08,https://hckz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/8356,,,,fall,2026
sentara-health-enterprise-data-ai-intern-2026,Sentara Health,Enterprise Data & AI Intern,ai,,closed,onsite,"Virginia Beach, VA",USA,—,unknown,false,,2026-07-15,https://sentara.wd1.myworkdayjobs.com/SCS/job/Virginia-Beach-VA/Enterprise-Data---AI-Intern--Fall-2026-Internship_JR-102685,,,,fall,2026
seven-research-algorithmic-developer-intern-2026,Seven Research,Algorithmic Developer Intern,software-engineering,,open,onsite,NYC,USA,—,unknown,false,,2026-07-01,https://job-boards.greenhouse.io/sevenresearch/jobs/4895082008,,masters;phd,,fall,2026
seven-research-core-developer-intern-2026,Seven Research,Core Developer Intern,software-engineering,,open,onsite,NYC,USA,—,unknown,false,,2026-07-01,https://job-boards.greenhouse.io/sevenresearch/jobs/4895047008,,masters;phd,,fall,2026
seven-research-deep-learning-researcher-intern-2026,Seven Research,Deep Learning Researcher Intern,machine-learning,,open,onsite,NYC,USA,—,unknown,false,,2026-07-01,https://job-boards.greenhouse.io/sevenresearch/jobs/4895007008,,phd,,fall,2026
seven-research-quantitative-researcher-intern-2026,Seven Research,Quantitative Researcher Intern,quant,,open,onsite,NYC,USA,—,unknown,false,,2026-07-01,https://job-boards.greenhouse.io/sevenresearch/jobs/4894946008,,masters;phd,,fall,2026
shopify-engineering-and-data-intern-2027,Shopify,Engineering and Data Intern,software-engineering,,open,onsite,Canada,USA,—,unknown,false,,2025-08-19,https://www.shopify.com/careers/canada-engineering-internships-winter-2026_04cf2b87-6660-45c7-95f2-e734b7844612,,,,winter,2027
signify-product-management-intern-2026,Signify,Product Management Intern,product,,open,onsite,"Menlo Park, CA",USA,—,unknown,false,,2026-07-16,https://lighting.wd3.myworkdayjobs.com/jobs-and-careers/job/Menlo-Park/Product-Management-Intern---Fall-2026_365521,,masters,,fall,2026
simoncomputing-software-development-internship-2027,SimonComputing,Software Development Internship,software-engineering,,open,onsite,"Alexandria, VA",USA,—,unknown,false,,2026-06-23,https://simoncomputing.applicantpro.com/jobs/4115690,,,,summer,2027
sixtyfour-x25-full-stack-software-engineering-intern-2027,Sixtyfour (X25),Full-Stack Software Engineering Intern,software-engineering,,open,onsite,"San Francisco, CA",USA,—,unknown,false,,2025-11-18,https://www.workatastartup.com/jobs/85257,,,,winter,2027
skydio-software-engineer-intern-2026-8682bc,Skydio,Software Engineer Intern,software-engineering,,open,onsite,"San Mateo, CA",USA,—,unknown,false,,2026-05-06,https://jobs.ashbyhq.com/skydio/f6320e9b-4eed-408d-8d37-d509fb0406ee/application,,masters,,fall,2026
skydio-software-engineer-intern-2026,Skydio,Software Engineer Intern,software-engineering,,open,onsite,"San Mateo, CA",USA,—,unknown,false,,2026-05-09,https://jobs.ashbyhq.com/skydio/f6320e9b-4eed-408d-8d37-d509fb0406ee,,,,fall,2026
snowflake-software-engineer-intern-core-engineering-2026,Snowflake,Software Engineer Intern (Core Engineering),software-engineering,,open,onsite,"Menlo Park, CA +1",USA,—,unknown,false,,2026-05-09,https://careers.snowflake.com/us/en/job/SNCOUS0214F57FFF904B4AB58DD1965DC9927EEXTERNALENUS4F34AEFA681B4AA8A0EA28CE56C9F1A5/Software-Engineer-Intern-Core-Engineering-Fall-2026,,,,fall,2026
snowflake-software-engineer-intern-database-engineering-2026,Snowflake,"Software Engineer Intern, Database Engineering",software-engineering,,open,onsite,"Menlo Park, CA",USA,—,unknown,false,,2026-05-09,https://careers.snowflake.com/us/en/job/SNCOUSFA7B56D5F57047479C1775A3DB18737CEXTERNALENUSFD76A37F868D467BA2560B6746B9E961/Software-Engineer-Intern-Database-Engineering-Fall-2026,,,,fall,2026
snowflake-software-engineer-intern-infrastructure-automation-2026,Snowflake,"Software Engineer Intern, Infrastructure Automation",cloud,,open,onsite,"Menlo Park, CA +1",USA,—,unknown,false,,2026-05-09,https://careers.snowflake.com/us/en/job/SNCOUSCC3FB214186D4B439D3F15B47307A231EXTERNALENUSBBDEE8BD443C456FA4F01B363D843310/Software-Engineer-Intern-Infrastructure-Automation-Fall-2026,,,,fall,2026
solid-power-product-development-intern-2026,Solid Power,Product Development Intern,software-engineering,,open,onsite,"Thornton, CO",USA,—,unknown,false,,2026-07-17,https://job-boards.greenhouse.io/solidpower/jobs/6118972004,,,,fall,2026
solopulse-software-engineer-intern-co-op-2026,SoloPulse,Software Engineer Intern/Co-op,software-engineering,,open,onsite,"Norcross, GA",USA,—,unknown,false,,2026-06-16,https://jobs.lever.co/solopulseco/00fbde18-a387-4c9f-97d4-77059aec7b56/apply,,masters;phd,,fall,2026
soti-associate-product-manager-intern-2026,SOTI,Associate Product Manager Intern,product,,open,onsite,Mississauga,ON,—,unknown,false,,2026-05-08,https://soti.wd3.myworkdayjobs.com/SOTI-Next-Gen/job/Mississauga-Canada--Meadowvale-Office-HQ/Associate-Product-Manager-Intern--September-2026-12-Months-_R10041,,,,fall,2026
soti-data-scientist-intern-2026,SOTI,Data Scientist Intern,data-science,,open,onsite,Mississauga,ON,—,unknown,false,,2026-05-12,https://soti.wd3.myworkdayjobs.com/SOTI-Next-Gen/job/Mississauga-Canada--Meadowvale-Office-HQ/Data-Scientist--Intern--September-2026-12-Months-_R10065,,,,fall,2026
soti-product-manager-intern-sales-enablement-products-2026,SOTI,Product Manager Intern - Sales Enablement Products,product,,open,onsite,Mississauga,ON,—,unknown,false,,2026-05-14,https://soti.wd3.myworkdayjobs.com/SOTI-Next-Gen/job/Mississauga-Canada--Meadowvale-Office-HQ/Product-Manager--Intern-_R10095,,,,fall,2026
spacex-engineering-intern-2026,SpaceX,Engineering Intern,software-engineering,,open,onsite,"Bastrop, TX +7",USA,—,no,true,,2026-04-20,https://job-boards.greenhouse.io/spacex/jobs/8403206002,,,,fall,2026
spacex-fall-2026-business-operations-internship-co-op-2027,SpaceX,Fall 2026 Business Operations Internship/Co-op,hardware,,open,onsite,Flexible,USA,—,unknown,false,,2026-03-16,https://boards.greenhouse.io/spacex/jobs/8403205002?gh_jid=8403205002,,,,summer,2027
spacex-fall-2026-engineering-internship-co-op-2027,SpaceX,Fall 2026 Engineering Internship/Co-op,hardware,,open,onsite,Flexible,USA,—,unknown,false,,2026-03-16,https://boards.greenhouse.io/spacex/jobs/8403206002?gh_jid=8403206002,,,,summer,2027
spacex-fall-2026-graduate-engineer-internship-co-op-2027,SpaceX,Fall 2026 Graduate Engineer Internship/Co-op,hardware,,open,onsite,Flexible,USA,—,unknown,false,,2026-03-16,https://boards.greenhouse.io/spacex/jobs/8403223002?gh_jid=8403223002,,,,summer,2027
